Source,Target,Type,Id,Label,Weight
75,M,Directed,1008022,,4
75,FALSE,Directed,1008023,,35
75,TRUE,Directed,1008028,,7
75,2,Directed,1008030,,3
75,522,Directed,1008032,,1
75,30,Directed,1008033,,3
75,F,Directed,1008036,,3
75,1,Directed,1008043,,6
75,5,Directed,1008045,,2
75,523,Directed,1008046,,1
75,32,Directed,1008047,,1
75,524,Directed,1008060,,1
75,35,Directed,1008061,,1
75,525,Directed,1008074,,1
75,526,Directed,1008088,,1
75,527,Directed,1008102,,1
75,40,Directed,1008103,,1
76,528,Directed,1008116,,1
76,3,Directed,1008117,,4
76,NA,Directed,1008118,,24
76,F,Directed,1008120,,6
76,TRUE,Directed,1008121,,12
76,FALSE,Directed,1008122,,42
76,1,Directed,1008128,,10
76,4,Directed,1008129,,2
76,529,Directed,1008130,,1
76,24,Directed,1008131,,2
76,5,Directed,1008143,,4
76,530,Directed,1008144,,1
76,M,Directed,1008148,,2
76,531,Directed,1008158,,1
76,25,Directed,1008159,,1
76,532,Directed,1008172,,1
76,22,Directed,1008173,,1
76,2,Directed,1008183,,5
76,533,Directed,1008186,,1
76,30,Directed,1008187,,1
76,534,Directed,1008200,,1
76,535,Directed,1008214,,1
76,45,Directed,1008215,,1
76,536,Directed,1008228,,1
77,537,Directed,1008242,,1
77,10,Directed,1008243,,1
77,NA,Directed,1008244,,6
77,F,Directed,1008246,,2
77,TRUE,Directed,1008247,,3
77,FALSE,Directed,1008248,,15
77,2,Directed,1008253,,1
77,1,Directed,1008254,,5
77,5,Directed,1008255,,3
77,538,Directed,1008256,,1
77,35,Directed,1008257,,1
77,539,Directed,1008270,,1
77,37,Directed,1008271,,1
77,M,Directed,1008274,,1
78,540,Directed,1008284,,1
78,9,Directed,1008285,,1
78,NA,Directed,1008286,,10
78,M,Directed,1008288,,3
78,TRUE,Directed,1008289,,5
78,FALSE,Directed,1008290,,25
78,1,Directed,1008295,,9
78,5,Directed,1008297,,4
78,541,Directed,1008298,,1
78,41,Directed,1008299,,2
78,F,Directed,1008302,,2
78,542,Directed,1008312,,1
78,543,Directed,1008326,,1
78,65,Directed,1008327,,1
78,2,Directed,1008337,,2
78,544,Directed,1008340,,1
78,72,Directed,1008341,,1
79,545,Directed,1008354,,1
79,1,Directed,1008355,,11
79,NA,Directed,1008356,,11
79,TRUE,Directed,1008359,,5
79,FALSE,Directed,1008360,,25
79,4,Directed,1008367,,1
79,546,Directed,1008368,,1
79,6,Directed,1008369,,2
79,M,Directed,1008372,,2
79,5,Directed,1008381,,4
79,547,Directed,1008382,,1
79,F,Directed,1008386,,2
79,548,Directed,1008396,,1
79,38,Directed,1008397,,1
79,549,Directed,1008410,,1
79,39,Directed,1008411,,1
80,550,Directed,1008424,,1
80,NA,Directed,1008425,,7
80,FALSE,Directed,1008429,,6
81,551,Directed,1008438,,1
81,1,Directed,1008439,,12
81,NA,Directed,1008440,,12
81,M,Directed,1008442,,5
81,TRUE,Directed,1008443,,6
81,FALSE,Directed,1008444,,30
81,5,Directed,1008451,,5
81,552,Directed,1008452,,1
81,4,Directed,1008453,,2
81,553,Directed,1008466,,1
81,8,Directed,1008467,,1
81,554,Directed,1008480,,1
81,29,Directed,1008481,,1
81,F,Directed,1008484,,1
81,555,Directed,1008494,,1
81,36,Directed,1008495,,1
81,556,Directed,1008508,,1
81,31,Directed,1008509,,1
81,2,Directed,1008520,,1
82,557,Directed,1008522,,1
82,3,Directed,1008523,,1
82,NA,Directed,1008524,,11
82,F,Directed,1008526,,4
82,TRUE,Directed,1008527,,8
82,FALSE,Directed,1008528,,22
82,1,Directed,1008533,,8
82,5,Directed,1008535,,4
82,558,Directed,1008536,,1
82,30,Directed,1008537,,1
82,559,Directed,1008550,,1
82,32,Directed,1008551,,1
82,M,Directed,1008554,,1
82,560,Directed,1008564,,1
82,59,Directed,1008565,,1
82,2,Directed,1008575,,2
82,4,Directed,1008577,,1
82,561,Directed,1008578,,1
83,562,Directed,1008592,,1
83,30,Directed,1008593,,1
83,NA,Directed,1008594,,6
83,F,Directed,1008596,,2
83,TRUE,Directed,1008597,,3
83,FALSE,Directed,1008598,,15
83,1,Directed,1008603,,6
83,5,Directed,1008605,,1
83,563,Directed,1008606,,1
83,56,Directed,1008607,,1
83,3,Directed,1008619,,1
83,564,Directed,1008620,,1
83,46,Directed,1008621,,1
83,M,Directed,1008624,,1
83,4,Directed,1008633,,1
84,565,Directed,1008634,,1
84,1,Directed,1008635,,8
84,NA,Directed,1008636,,8
84,M,Directed,1008638,,2
84,TRUE,Directed,1008639,,4
84,FALSE,Directed,1008640,,20
84,5,Directed,1008647,,3
84,566,Directed,1008648,,1
84,30,Directed,1008649,,2
84,F,Directed,1008652,,2
84,567,Directed,1008662,,1
84,568,Directed,1008676,,1
84,52,Directed,1008677,,1
84,2,Directed,1008687,,1
84,4,Directed,1008689,,1
85,569,Directed,1008690,,1
85,53,Directed,1008691,,1
85,NA,Directed,1008692,,2
85,F,Directed,1008694,,1
85,FALSE,Directed,1008695,,5
85,TRUE,Directed,1008700,,1
85,2,Directed,1008701,,1
85,1,Directed,1008702,,1
85,4,Directed,1008703,,1
86,570,Directed,1008704,,1
86,31,Directed,1008705,,1
86,NA,Directed,1008706,,16
86,F,Directed,1008708,,5
86,TRUE,Directed,1008709,,6
86,FALSE,Directed,1008710,,30
86,1,Directed,1008715,,11
86,5,Directed,1008717,,6
86,571,Directed,1008718,,1
86,32,Directed,1008719,,1
86,M,Directed,1008722,,1
86,572,Directed,1008732,,1
86,573,Directed,1008746,,1
86,574,Directed,1008760,,1
86,575,Directed,1008774,,1
86,2,Directed,1008787,,1
87,576,Directed,1008788,,1
87,5,Directed,1008789,,4
87,NA,Directed,1008790,,10
87,F,Directed,1008792,,3
87,TRUE,Directed,1008793,,5
87,FALSE,Directed,1008794,,25
87,1,Directed,1008799,,8
87,577,Directed,1008802,,1
87,32,Directed,1008803,,1
87,578,Directed,1008816,,1
87,35,Directed,1008817,,1
87,M,Directed,1008820,,2
87,579,Directed,1008830,,1
87,55,Directed,1008831,,2
87,2,Directed,1008841,,3
87,3,Directed,1008843,,1
87,580,Directed,1008844,,1
88,581,Directed,1008858,,1
88,4,Directed,1008859,,8
88,NA,Directed,1008860,,14
88,M,Directed,1008862,,4
88,FALSE,Directed,1008863,,31
88,TRUE,Directed,1008868,,11
88,1,Directed,1008870,,9
88,5,Directed,1008871,,5
88,582,Directed,1008872,,1
88,31,Directed,1008873,,1
88,583,Directed,1008886,,1
88,38,Directed,1008887,,1
88,584,Directed,1008900,,1
88,35,Directed,1008901,,1
88,F,Directed,1008904,,3
88,585,Directed,1008914,,1
88,40,Directed,1008915,,1
88,586,Directed,1008928,,1
88,65,Directed,1008929,,1
88,587,Directed,1008942,,1
88,60,Directed,1008943,,1
89,588,Directed,1008956,,1
89,30,Directed,1008957,,1
89,NA,Directed,1008958,,5
89,F,Directed,1008960,,2
89,TRUE,Directed,1008961,,2
89,FALSE,Directed,1008962,,10
89,1,Directed,1008967,,3
89,5,Directed,1008969,,2
89,589,Directed,1008970,,1
89,2,Directed,1008982,,1
90,590,Directed,1008984,,1
90,5,Directed,1008985,,4
90,NA,Directed,1008986,,12
90,M,Directed,1008988,,3
90,TRUE,Directed,1008989,,6
90,FALSE,Directed,1008990,,30
90,1,Directed,1008995,,9
90,2,Directed,1008997,,6
90,591,Directed,1008998,,1
90,32,Directed,1008999,,1
90,F,Directed,1009002,,3
90,592,Directed,1009012,,1
90,33,Directed,1009013,,2
90,593,Directed,1009026,,1
90,594,Directed,1009040,,1
90,59,Directed,1009041,,1
90,595,Directed,1009054,,1
90,63,Directed,1009055,,1
91,596,Directed,1009068,,1
91,28,Directed,1009069,,1
91,NA,Directed,1009070,,10
91,F,Directed,1009072,,3
91,TRUE,Directed,1009073,,4
91,FALSE,Directed,1009074,,20
91,1,Directed,1009079,,7
91,5,Directed,1009081,,2
91,597,Directed,1009082,,1
91,36,Directed,1009083,,1
91,M,Directed,1009086,,1
91,4,Directed,1009095,,2
91,598,Directed,1009096,,1
91,3,Directed,1009109,,1
91,599,Directed,1009110,,1
92,600,Directed,1009124,,1
92,3,Directed,1009125,,2
92,NA,Directed,1009126,,10
92,M,Directed,1009128,,2
92,TRUE,Directed,1009129,,6
92,FALSE,Directed,1009130,,24
92,1,Directed,1009135,,8
92,5,Directed,1009137,,2
92,601,Directed,1009138,,1
92,28,Directed,1009139,,1
92,F,Directed,1009142,,3
92,602,Directed,1009152,,1
92,30,Directed,1009153,,1
92,4,Directed,1009165,,2
92,603,Directed,1009166,,1
92,26,Directed,1009167,,1
92,2,Directed,1009177,,2
92,604,Directed,1009180,,1
92,69,Directed,1009181,,1
93,605,Directed,1009194,,1
93,2,Directed,1009195,,8
93,NA,Directed,1009196,,35
93,M,Directed,1009198,,6
93,FALSE,Directed,1009199,,70
93,TRUE,Directed,1009204,,14
93,3,Directed,1009205,,12
93,606,Directed,1009208,,1
93,1,Directed,1009219,,18
93,5,Directed,1009221,,3
93,607,Directed,1009222,,1
93,38,Directed,1009223,,1
93,F,Directed,1009226,,8
93,608,Directed,1009236,,1
93,37,Directed,1009237,,1
93,609,Directed,1009250,,1
93,23,Directed,1009251,,1
93,4,Directed,1009261,,3
93,610,Directed,1009264,,1
93,65,Directed,1009265,,1
93,611,Directed,1009278,,1
93,69,Directed,1009279,,1
93,612,Directed,1009292,,1
93,613,Directed,1009306,,1
93,614,Directed,1009320,,1
93,615,Directed,1009334,,1
93,616,Directed,1009348,,1
93,617,Directed,1009362,,1
93,618,Directed,1009376,,1
94,619,Directed,1009390,,1
94,2,Directed,1009391,,2
94,NA,Directed,1009392,,18
94,M,Directed,1009394,,3
94,TRUE,Directed,1009395,,10
94,FALSE,Directed,1009396,,32
94,1,Directed,1009401,,9
94,5,Directed,1009403,,5
94,620,Directed,1009404,,1
94,32,Directed,1009405,,1
94,F,Directed,1009408,,4
94,621,Directed,1009418,,1
94,33,Directed,1009419,,1
94,622,Directed,1009432,,1
94,27,Directed,1009433,,1
94,4,Directed,1009443,,4
94,623,Directed,1009446,,1
94,35,Directed,1009447,,1
94,624,Directed,1009460,,1
94,625,Directed,1009474,,1
95,626,Directed,1009488,,1
95,20,Directed,1009489,,3
95,NA,Directed,1009490,,8
95,F,Directed,1009492,,3
95,TRUE,Directed,1009493,,4
95,FALSE,Directed,1009494,,20
95,1,Directed,1009499,,7
95,5,Directed,1009501,,2
95,627,Directed,1009502,,1
95,2,Directed,1009513,,1
95,628,Directed,1009516,,1
95,M,Directed,1009520,,1
95,3,Directed,1009529,,1
95,629,Directed,1009530,,1
95,30,Directed,1009531,,1
95,4,Directed,1009543,,1
96,630,Directed,1009544,,1
96,25,Directed,1009545,,1
96,NA,Directed,1009546,,8
96,F,Directed,1009548,,4
96,TRUE,Directed,1009549,,8
96,FALSE,Directed,1009550,,28
96,1,Directed,1009555,,9
96,5,Directed,1009557,,3
96,631,Directed,1009558,,1
96,26,Directed,1009559,,1
96,M,Directed,1009562,,2
96,632,Directed,1009572,,1
96,50,Directed,1009574,,3
96,60,Directed,1009575,,2
96,2,Directed,1009583,,3
96,633,Directed,1009586,,1
96,40,Directed,1009588,,1
96,3,Directed,1009599,,2
96,634,Directed,1009600,,1
96,20,Directed,1009602,,1
96,30,Directed,1009603,,1
96,4,Directed,1009613,,1
96,635,Directed,1009614,,1
97,636,Directed,1009628,,1
97,2,Directed,1009629,,8
97,NA,Directed,1009630,,29
97,M,Directed,1009632,,4
97,FALSE,Directed,1009633,,56
97,TRUE,Directed,1009637,,10
97,4,Directed,1009639,,6
97,3,Directed,1009641,,6
97,637,Directed,1009642,,1
97,638,Directed,1009656,,1
97,6,Directed,1009657,,1
97,F,Directed,1009660,,6
97,1,Directed,1009668,,9
97,639,Directed,1009670,,1
97,34,Directed,1009671,,1
97,5,Directed,1009683,,3
97,640,Directed,1009684,,1
97,33,Directed,1009685,,1
97,641,Directed,1009698,,1
97,45,Directed,1009699,,2
97,642,Directed,1009712,,1
97,643,Directed,1009726,,1
97,40,Directed,1009727,,1
97,644,Directed,1009740,,1
97,645,Directed,1009754,,1
97,646,Directed,1009768,,1
98,647,Directed,1009782,,1
98,16,Directed,1009783,,1
98,NA,Directed,1009784,,14
98,M,Directed,1009786,,2
98,TRUE,Directed,1009787,,7
98,FALSE,Directed,1009788,,35
98,1,Directed,1009793,,13
98,5,Directed,1009795,,4
98,648,Directed,1009796,,1
98,11,Directed,1009797,,1
98,F,Directed,1009800,,5
98,4,Directed,1009809,,2
98,649,Directed,1009810,,1
98,28,Directed,1009811,,1
98,2,Directed,1009821,,1
98,650,Directed,1009824,,1
98,21,Directed,1009825,,1
98,651,Directed,1009838,,1
98,26,Directed,1009839,,1
98,652,Directed,1009852,,1
98,33,Directed,1009853,,1
98,653,Directed,1009866,,1
98,30,Directed,1009867,,1
98,3,Directed,1009879,,1
99,654,Directed,1009880,,1
99,4,Directed,1009881,,10
99,NA,Directed,1009882,,19
99,M,Directed,1009884,,1
99,FALSE,Directed,1009885,,37
99,TRUE,Directed,1009890,,11
99,2,Directed,1009892,,8
99,1,Directed,1009893,,4
99,655,Directed,1009894,,1
99,31,Directed,1009895,,3
99,F,Directed,1009898,,7
99,5,Directed,1009907,,2
99,656,Directed,1009908,,1
99,657,Directed,1009922,,1
99,658,Directed,1009936,,1
99,60,Directed,1009937,,1
99,659,Directed,1009950,,1
99,3,Directed,1009963,,1
99,660,Directed,1009964,,1
99,661,Directed,1009978,,1
100,662,Directed,1009992,,1
100,41,Directed,1009993,,1
100,NA,Directed,1009994,,4
100,F,Directed,1009996,,1
100,TRUE,Directed,1009997,,2
100,FALSE,Directed,1009998,,4
100,2,Directed,1010004,,1
101,663,Directed,1010006,,1
101,3,Directed,1010007,,3
101,NA,Directed,1010008,,17
101,F,Directed,1010010,,5
101,TRUE,Directed,1010011,,14
101,FALSE,Directed,1010012,,34
101,4,Directed,1010017,,3
101,1,Directed,1010018,,9
101,5,Directed,1010019,,7
101,664,Directed,1010020,,1
101,34,Directed,1010021,,1
101,M,Directed,1010024,,3
101,665,Directed,1010034,,1
101,28,Directed,1010035,,1
101,666,Directed,1010048,,1
101,32,Directed,1010049,,1
101,2,Directed,1010060,,3
101,667,Directed,1010062,,1
101,30,Directed,1010063,,1
101,668,Directed,1010076,,1
101,36,Directed,1010077,,1
101,669,Directed,1010090,,1
101,33,Directed,1010091,,1
101,670,Directed,1010104,,1
102,671,Directed,1010118,,1
102,0,Directed,1010119,,2
102,NA,Directed,1010120,,19
102,M,Directed,1010122,,2
102,FALSE,Directed,1010123,,38
102,TRUE,Directed,1010128,,10
102,5,Directed,1010129,,4
102,2,Directed,1010130,,6
102,3,Directed,1010131,,4
102,672,Directed,1010132,,1
102,F,Directed,1010136,,6
102,4,Directed,1010145,,3
102,673,Directed,1010146,,1
102,28,Directed,1010147,,2
102,1,Directed,1010157,,7
102,674,Directed,1010160,,1
102,30,Directed,1010161,,1
102,675,Directed,1010174,,1
102,676,Directed,1010188,,1
102,677,Directed,1010202,,1
102,678,Directed,1010216,,1
103,679,Directed,1010230,,1
103,4,Directed,1010231,,10
103,NA,Directed,1010232,,27
103,F,Directed,1010234,,7
103,FALSE,Directed,1010235,,45
103,TRUE,Directed,1010239,,15
103,3,Directed,1010241,,3
103,1,Directed,1010242,,12
103,680,Directed,1010244,,1
103,6,Directed,1010245,,1
103,5,Directed,1010257,,3
103,681,Directed,1010258,,1
103,35,Directed,1010259,,2
103,682,Directed,1010272,,1
103,33,Directed,1010273,,1
103,M,Directed,1010276,,2
103,683,Directed,1010286,,1
103,684,Directed,1010300,,1
103,34,Directed,1010301,,1
103,685,Directed,1010314,,1
103,40,Directed,1010315,,1
103,686,Directed,1010328,,1
103,687,Directed,1010342,,1
103,688,Directed,1010356,,1
104,689,Directed,1010370,,1
104,4,Directed,1010371,,3
104,NA,Directed,1010372,,10
104,M,Directed,1010374,,2
104,TRUE,Directed,1010375,,4
104,FALSE,Directed,1010376,,20
104,1,Directed,1010381,,7
104,690,Directed,1010384,,1
104,36,Directed,1010385,,1
104,F,Directed,1010388,,1
104,5,Directed,1010397,,1
104,691,Directed,1010398,,1
104,38,Directed,1010399,,1
104,692,Directed,1010412,,1
104,2,Directed,1010423,,2
105,693,Directed,1010426,,1
105,4,Directed,1010427,,1
105,NA,Directed,1010428,,8
105,M,Directed,1010430,,2
105,TRUE,Directed,1010431,,4
105,FALSE,Directed,1010432,,20
105,1,Directed,1010437,,7
105,5,Directed,1010439,,4
105,694,Directed,1010440,,1
105,37,Directed,1010441,,1
105,F,Directed,1010444,,2
105,695,Directed,1010454,,1
105,38,Directed,1010455,,1
105,696,Directed,1010468,,1
105,63,Directed,1010469,,1
105,2,Directed,1010479,,1
106,697,Directed,1010482,,1
106,3,Directed,1010483,,2
106,NA,Directed,1010484,,14
106,M,Directed,1010486,,2
106,TRUE,Directed,1010487,,7
106,FALSE,Directed,1010488,,35
106,1,Directed,1010493,,10
106,698,Directed,1010496,,1
106,26,Directed,1010497,,1
106,F,Directed,1010500,,5
106,5,Directed,1010509,,2
106,699,Directed,1010510,,1
106,33,Directed,1010511,,1
106,4,Directed,1010523,,2
106,700,Directed,1010524,,1
106,31,Directed,1010525,,1
106,2,Directed,1010535,,6
106,701,Directed,1010538,,1
106,52,Directed,1010539,,1
106,702,Directed,1010552,,1
106,41,Directed,1010553,,1
106,703,Directed,1010566,,1
106,60,Directed,1010567,,1
107,704,Directed,1010580,,1
107,2,Directed,1010581,,3
107,NA,Directed,1010582,,12
107,F,Directed,1010584,,6
107,TRUE,Directed,1010585,,12
107,FALSE,Directed,1010586,,24
107,1,Directed,1010591,,8
107,5,Directed,1010593,,2
107,705,Directed,1010594,,1
107,31,Directed,1010595,,2
107,706,Directed,1010608,,1
107,4,Directed,1010621,,4
107,707,Directed,1010622,,1
107,28,Directed,1010623,,2
107,708,Directed,1010636,,1
107,3,Directed,1010647,,2
107,709,Directed,1010650,,1
107,82,Directed,1010651,,1
108,710,Directed,1010664,,1
108,2,Directed,1010665,,1
108,NA,Directed,1010666,,8
108,F,Directed,1010668,,2
108,TRUE,Directed,1010669,,4
108,FALSE,Directed,1010670,,20
108,1,Directed,1010675,,7
108,5,Directed,1010677,,4
108,711,Directed,1010678,,1
108,29,Directed,1010679,,3
108,712,Directed,1010692,,1
108,M,Directed,1010696,,2
108,713,Directed,1010706,,1
108,4,Directed,1010717,,1
109,714,Directed,1010720,,1
109,11,Directed,1010721,,1
109,NA,Directed,1010722,,18
109,M,Directed,1010724,,6
109,TRUE,Directed,1010725,,11
109,FALSE,Directed,1010726,,43
109,1,Directed,1010731,,9
109,4,Directed,1010733,,2
109,715,Directed,1010734,,1
109,29,Directed,1010735,,1
109,F,Directed,1010738,,3
109,2,Directed,1010745,,8
109,5,Directed,1010747,,4
109,716,Directed,1010748,,1
109,21,Directed,1010749,,1
109,717,Directed,1010762,,1
109,34,Directed,1010763,,1
109,718,Directed,1010776,,1
109,32,Directed,1010777,,1
109,3,Directed,1010789,,4
109,719,Directed,1010790,,1
109,37,Directed,1010791,,1
109,720,Directed,1010804,,1
109,57,Directed,1010805,,1
109,721,Directed,1010818,,1
109,40,Directed,1010819,,1
109,722,Directed,1010832,,1
109,62,Directed,1010833,,1
110,723,Directed,1010846,,1
110,29,Directed,1010847,,1
110,NA,Directed,1010848,,5
110,F,Directed,1010850,,2
110,TRUE,Directed,1010851,,2
110,FALSE,Directed,1010852,,10
110,1,Directed,1010857,,4
110,5,Directed,1010859,,1
110,724,Directed,1010860,,1
110,4,Directed,1010871,,1
111,725,Directed,1010874,,1
111,33,Directed,1010875,,1
111,NA,Directed,1010876,,4
111,F,Directed,1010878,,1
111,TRUE,Directed,1010879,,2
111,FALSE,Directed,1010880,,10
111,1,Directed,1010885,,4
111,5,Directed,1010887,,2
111,726,Directed,1010888,,1
111,37,Directed,1010889,,1
111,M,Directed,1010892,,1
112,727,Directed,1010902,,1
112,26,Directed,1010903,,2
112,NA,Directed,1010904,,22
112,F,Directed,1010906,,6
112,TRUE,Directed,1010907,,15
112,FALSE,Directed,1010908,,39
112,1,Directed,1010913,,12
112,5,Directed,1010915,,6
112,728,Directed,1010916,,1
112,M,Directed,1010920,,3
112,729,Directed,1010930,,1
112,24,Directed,1010931,,1
112,3,Directed,1010941,,3
112,4,Directed,1010943,,3
112,730,Directed,1010944,,1
112,60,Directed,1010945,,1
112,731,Directed,1010958,,1
112,58,Directed,1010959,,1
112,732,Directed,1010972,,1
112,733,Directed,1010986,,1
112,2,Directed,1010998,,3
112,734,Directed,1011000,,1
112,735,Directed,1011014,,1
113,736,Directed,1011028,,1
113,35,Directed,1011029,,1
113,NA,Directed,1011030,,4
113,F,Directed,1011032,,2
113,TRUE,Directed,1011033,,3
113,FALSE,Directed,1011034,,9
113,1,Directed,1011039,,3
113,5,Directed,1011041,,1
113,737,Directed,1011042,,1
113,65,Directed,1011043,,1
113,2,Directed,1011053,,1
113,4,Directed,1011055,,1
114,738,Directed,1011056,,1
114,1,Directed,1011057,,13
114,NA,Directed,1011058,,28
114,M,Directed,1011060,,5
114,TRUE,Directed,1011061,,14
114,FALSE,Directed,1011062,,58
114,5,Directed,1011069,,8
114,739,Directed,1011070,,1
114,4,Directed,1011071,,8
114,F,Directed,1011074,,7
114,740,Directed,1011084,,1
114,741,Directed,1011098,,1
114,7,Directed,1011099,,1
114,2,Directed,1011109,,8
114,742,Directed,1011112,,1
114,6,Directed,1011113,,1
114,743,Directed,1011126,,1
114,31,Directed,1011127,,1
114,744,Directed,1011140,,1
114,36,Directed,1011141,,1
114,745,Directed,1011154,,1
114,55,Directed,1011155,,1
114,746,Directed,1011168,,1
114,747,Directed,1011182,,1
114,3,Directed,1011195,,2
114,748,Directed,1011196,,1
114,749,Directed,1011210,,1
115,750,Directed,1011224,,1
115,19,Directed,1011225,,1
115,NA,Directed,1011226,,20
115,M,Directed,1011228,,4
115,TRUE,Directed,1011229,,12
115,FALSE,Directed,1011230,,48
115,1,Directed,1011235,,16
115,5,Directed,1011237,,4
115,751,Directed,1011238,,1
115,26,Directed,1011239,,1
115,F,Directed,1011242,,6
115,752,Directed,1011252,,1
115,24,Directed,1011253,,1
115,753,Directed,1011266,,1
115,76,Directed,1011267,,1
115,2,Directed,1011277,,2
115,4,Directed,1011279,,2
115,754,Directed,1011280,,1
115,83,Directed,1011281,,1
115,755,Directed,1011294,,1
115,50,Directed,1011295,,1
115,756,Directed,1011308,,1
115,46,Directed,1011309,,1
115,3,Directed,1011321,,6
115,757,Directed,1011322,,1
115,44,Directed,1011323,,1
115,758,Directed,1011336,,1
115,54,Directed,1011337,,1
115,759,Directed,1011350,,1
115,60,Directed,1011351,,1
116,760,Directed,1011364,,1
116,37,Directed,1011365,,1
116,NA,Directed,1011366,,4
116,F,Directed,1011368,,1
116,TRUE,Directed,1011369,,2
116,FALSE,Directed,1011370,,10
116,1,Directed,1011375,,4
116,5,Directed,1011377,,2
116,761,Directed,1011378,,1
116,43,Directed,1011379,,1
116,M,Directed,1011382,,1
